wallet,weather_date,condition_id,asset,outcome,temperature_bucket,event_slug,buy_count,sell_count,buy_shares,sell_shares,sold_share_ratio,buy_usd_weighted_price,sell_usd_weighted_price,sell_minus_buy_price,first_buy_to_first_sell_seconds,last_buy_to_first_sell_seconds,buy_after_sell,same_hour_two_way
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-08-04,0xff2fc4ef4ddd74e2b68628dcabc4ba33162d187dab8d91e0f4dae87c42761506,88737217900680881114688852153472293898643382025156087080174899191893652563679,YES,35°C,highest-temperature-in-beijing-on-august-4-2026,16,3,872.272851,293.18,0.33611042652982903,0.08771426958008122,0.31646497032539733,0.22875070074531612,111816,13873,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-01,0xa7b912afec49912c4366ac9045f1f9e45024954060e8987f97b41d17aeeaef2c,22217423135263814921204548312854553815091134491179876254493410099335478011652,NO,27°C,highest-temperature-in-beijing-on-may-1-2026,1,0,7.46,0,0.0,0.6699999999999999,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-06,0x24d62d1077bdb66197a9f611de5113dd34ea9617bdfa53eec9da6104d2dedc13,46638911895947899584714998309930269929056736923815876183237811516155899658097,YES,25°C,highest-temperature-in-beijing-on-may-6-2026,1,0,26.31,0,0.0,0.19,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-06,0x24d62d1077bdb66197a9f611de5113dd34ea9617bdfa53eec9da6104d2dedc13,95749054714414073507531390883840789669110001180396614377806362942946426286425,NO,25°C,highest-temperature-in-beijing-on-may-6-2026,2,0,7.507657999999999,0,0.0,0.5156680019255007,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-06,0x524ea73af3e8aa39825b9ea89501fa3c6411ae185ed342ce7f7b357d0321dc09,9437326432832047652803690471387689236956645786031021233620315309901952008178,NO,26°C,highest-temperature-in-beijing-on-may-6-2026,1,0,7.93,0,0.0,0.63,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-06,0xa1f711d819b3830877f0f63370a8fe964edc6e611f77621b73788d5a48f39ecc,12086244621355897173196648514905721723605889975709919055222569419476384620023,NO,27°C,highest-temperature-in-beijing-on-may-6-2026,1,0,5.0,0,0.0,0.71,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-07,0x091648140262ee994b1c19beea2f41f0f6d99e348dbcebcdfefa76c5d51cefc4,109332721394178184832731028624042398773209394233322387638087782104539733770288,NO,26°C,highest-temperature-in-beijing-on-may-7-2026,1,0,6.59,0,0.0,0.758,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-07,0x64faeae756ff18a1c629a662ef9647dbffcc0d6f0e1040cb1fae594eeaaad9b3,100030401845158145758047770584203597624656677725418378057264736264046574201968,NO,25°C,highest-temperature-in-beijing-on-may-7-2026,2,0,8.33,0,0.0,0.6,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-07,0xcaa2ac50104c67e7bd6a4cddc703a16bc55185dd4abfc89bdba5f05f4cce7440,101854582400924570981785426830911573159705501311239015511288889344927000916714,YES,24°C,highest-temperature-in-beijing-on-may-7-2026,1,0,19.23,0,0.0,0.25999999999999995,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-07,0xcaa2ac50104c67e7bd6a4cddc703a16bc55185dd4abfc89bdba5f05f4cce7440,39815181192275637353803198984009533713569922361973547467076942946311307142955,NO,24°C,highest-temperature-in-beijing-on-may-7-2026,1,0,4.347825,0,0.0,0.5400001150000288,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-08,0x0e3ce702c7b95155fd271e8f731ead79d1ce53d4ba536e8ab976020c694bc941,102839289421947108019030976102988411146143641201559413939763710809702389046410,NO,27°C,highest-temperature-in-beijing-on-may-8-2026,2,0,8.337776,0,0.0,0.5560448013954801,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-08,0x0e3ce702c7b95155fd271e8f731ead79d1ce53d4ba536e8ab976020c694bc941,23174666972663957547184769713338157309873208685402922351455058942578184379691,YES,27°C,highest-temperature-in-beijing-on-may-8-2026,2,0,23.33,0,0.0,0.15000000000000002,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-08,0x20b44cf8474f6a875912610846dc1ad2b8110c7f7b42586e58b6c5a4d6576e83,93726896572183228056822167840366379991603031786039788651186967680768446936826,NO,28°C,highest-temperature-in-beijing-on-may-8-2026,1,0,11.11,0,0.0,0.45000000000000007,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-09,0xa4834e3c6719bf580d6d797ad3be84627183e51b14dc6bdca3339948cdc210e5,20488261771768347002908682421585472551155255550475782580579907422786082060552,YES,23°C,highest-temperature-in-beijing-on-may-9-2026,2,0,42.815025,0,0.0,0.11077814388757219,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-09,0xd609ec997d1b94645fc6f4b7ba24c64899532528d2c44ec0327eeae4bf78a810,23032750369268435806823531035098881969603230061304932587275170042137513081646,NO,25°C,highest-temperature-in-beijing-on-may-9-2026,1,0,8.62,0,0.0,0.5800000000000001,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-09,0xf5be9021cb9f42a9faa9840e223d7f4f6ceb7ae8ffc363384cc02efd008a9b9e,59781977467566247211220733030148426994674021415467021879373861028274462914371,NO,22°C or below,highest-temperature-in-beijing-on-may-9-2026,1,0,9.689921,0,0.0,0.48400002435520373,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-09,0xf5be9021cb9f42a9faa9840e223d7f4f6ceb7ae8ffc363384cc02efd008a9b9e,65040410879631212489021309082148694267827480543759291642313096829635162000863,YES,22°C or below,highest-temperature-in-beijing-on-may-9-2026,2,0,39.089999999999996,0,0.0,0.12255154771041188,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-10,0x6bfd9ee1c962e4d0823adcb0f3a383226fce4d7b54cd7e9a3e431ff0638f9965,29202146096916253247563809101906380495351465652556908047781132013945553628141,NO,33°C,highest-temperature-in-beijing-on-may-10-2026,2,0,9.575713,0,0.0,0.44000002924064247,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-10,0x8b57afabb48ffc258a59088165f3a0d03c014dbccb0eaffc714e79069e8b7e3f,62828162911721392876940483988212899246680243798117535988349102415745575662590,YES,34°C,highest-temperature-in-beijing-on-may-10-2026,1,0,11.235954,0,0.0,0.1100000053400005,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-10,0xeb4d97f62ed16dabeac28a5810806b1c597e9265e6fa10f8748b90e95018809d,37919121091053965921497420189261374102498007547026415485000346160055011147396,NO,32°C,highest-temperature-in-beijing-on-may-10-2026,1,0,8.77,0,0.0,0.5700000000000001,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-10,0xeb4d97f62ed16dabeac28a5810806b1c597e9265e6fa10f8748b90e95018809d,90949078370461778450588145940537232743907914335172286040289204388973557611386,YES,32°C,highest-temperature-in-beijing-on-may-10-2026,5,0,40.51,0,0.0,0.14511972352505556,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-11,0xa32d7812cf40d767521ba5acb02d79bc3f4b8fec63b2c12385efb9ea9df31458,110695322345281324389445955859507789996595664023101371542385872578594898122176,YES,32°C,highest-temperature-in-beijing-on-may-11-2026,1,0,5.95,0,0.0,0.17,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-11,0xa32d7812cf40d767521ba5acb02d79bc3f4b8fec63b2c12385efb9ea9df31458,18168790625761969617260837105515319418325110089604548894480319585510822712516,NO,32°C,highest-temperature-in-beijing-on-may-11-2026,1,0,4.72,0,0.0,0.66,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-11,0xe9e90e908a3ab0e79e99fd18f13a1aed4828d0afdb797061329718f01d6d71a2,3357625034042783658950174206318472232856727818284461075652512525237226075866,NO,31°C,highest-temperature-in-beijing-on-may-11-2026,2,0,6.147542,0,0.0,0.5143590722926333,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-12,0xe487b88f158defee45003580d9d8d7e13f2fa879fa61d8e7af2068eb95807e76,26073573637781845199697585817820263576997972893944623831580220541959752459786,NO,32°C,highest-temperature-in-beijing-on-may-12-2026,2,0,16.285237000000002,0,0.0,0.5852010627785152,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-13,0x677b694596ad8006beb8332790fc405feed668d1dae9a8afda4cf924c7e4c9fd,100264809338325216556401275604796147461725767676027238846864106456718487038840,YES,34°C,highest-temperature-in-beijing-on-may-13-2026,1,0,322.58,0,0.0,0.031000000000000003,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-13,0xadbb899eec1e427b4be377675ffc075a83ee6340d111a45c1cc0a61d8cda903b,33789196095894519145389622745610447318928589716938850520264996069612466638516,NO,33°C,highest-temperature-in-beijing-on-may-13-2026,2,0,54.239999999999995,0,0.0,0.15359513274336284,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-13,0xadbb899eec1e427b4be377675ffc075a83ee6340d111a45c1cc0a61d8cda903b,34781158521928327855487950520408975874214537226612495957902667937745222884821,YES,33°C,highest-temperature-in-beijing-on-may-13-2026,1,0,20.0,0,0.0,0.05,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-14,0xcb855e159773d7a6a8ec2f41bbe40659107b32edc4c011d72f6fb88aaf9fbefe,35397368334849357960612267019953814096114409946362743819623339930071108948261,NO,33°C or below,highest-temperature-in-beijing-on-may-14-2026,1,0,5.0,0,0.0,0.61,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-15,0x0a0a2c2e0b1a5cb2a478aaa1059324f752060e1bffdc28c3bcc0a2d8af0c9a33,46919219596152938037717923999755202742383876660679459894395592129680611122817,YES,34°C,highest-temperature-in-beijing-on-may-15-2026,1,0,26.0,0,0.0,0.07,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-15,0x6a2eb06b7474db2824895c7944e5609aef2bc80cc10e6ec593318cf8c42681e8,114957235089627222281733977447961813746166878041324174897525978166117838254355,NO,31°C or below,highest-temperature-in-beijing-on-may-15-2026,1,0,19.6,0,0.0,0.51,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-15,0x6f95dd2f01926b1ed242b105012f78eae9c914cbea8bc873bc78c6aae221edcf,91929985474299973247101916379118199677022379637274151837595652151070459043466,YES,37°C,highest-temperature-in-beijing-on-may-15-2026,13,0,13.39,0,0.0,0.006999999999999999,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-15,0xa44a582226793c793a30d1dfb210acd72a2b7fbab10424c5ec07d53476313c65,82472294151449516023001353381733073805113977827525327718569998576163665180172,YES,36°C,highest-temperature-in-beijing-on-may-15-2026,7,0,8.39,0,0.0,0.006999999999999999,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-15,0xc85ba0c784406f0b2ebf9bef74f88b7d9e46b52158ba11401eb43ea0108ae1cd,41785033596484707757775682973553445290606101920888292470856508904692188320791,YES,39°C,highest-temperature-in-beijing-on-may-15-2026,1,0,100.0,0,0.0,0.006999999999999999,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-16,0x11eb7a73bdee8a7b130bfb51d814f6a8795ddb06ed74264010ecbe68dad5564a,1995055765359316749012455069088450073824890639372955675394973650909545867350,YES,26°C,highest-temperature-in-beijing-on-may-16-2026,2,0,28.869999999999997,0,0.0,0.13652926913751298,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-16,0xe4d7b431616267ea409121baab30a9ee2bc1177738f50429e4f4a87902a147b3,19602316634504176586477599160708462271308205520870474042477914581911234987363,NO,25°C or below,highest-temperature-in-beijing-on-may-16-2026,11,0,79.429337,0,0.0,0.10313016965003749,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-17,0x8eec54fb08bf8cea98867c7e07574bac072a1e20f226f62c40d2bc61f3ec480f,30162447575188743700844274781636475419678537084756405879114468948489918874044,YES,18°C,arch-highest-temperature-in-beijing-on-may-17-2026,1,0,38.97,0,0.0,0.097,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-20,0x1d66423c9232bb1c1ac68e4ef22008829fa02f194d92b685fb6e842f153715ec,25878034926795501361533911170698635668404657776719064814785558153670598792365,NO,23°C,highest-temperature-in-beijing-on-may-20-2026,2,0,11.809999999999999,0,0.0,0.6393734123624049,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-20,0x1d66423c9232bb1c1ac68e4ef22008829fa02f194d92b685fb6e842f153715ec,78390593802202421958083058526450948807602483056095336788854153317261599112248,YES,23°C,highest-temperature-in-beijing-on-may-20-2026,4,0,178.39,0,0.0,0.084769325634845,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-20,0x3a3663d9e10638b4e665e8ce0e757301d6bb52d055b218a53813dfb4b32bd5a9,19239523591017610336341719985810332349842737519495402739975531854551427685496,NO,24°C,highest-temperature-in-beijing-on-may-20-2026,2,0,9.077233,0,0.0,0.4331643794975848,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-20,0x3a3663d9e10638b4e665e8ce0e757301d6bb52d055b218a53813dfb4b32bd5a9,33597262421038714716577284768423589313352601738106176067564976662539517756414,YES,24°C,highest-temperature-in-beijing-on-may-20-2026,1,0,2.78,0,0.0,0.19,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-20,0xdfa4071fad346f7e2224638778614e0c462481a1e14cd64da2fc2f625e99af15,101055938403920836871690557717409008951405155621657753387437387749270896834706,NO,25°C,highest-temperature-in-beijing-on-may-20-2026,1,0,7.27,0,0.0,0.52,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-20,0xdfa4071fad346f7e2224638778614e0c462481a1e14cd64da2fc2f625e99af15,102783213071589782035858942714796281807170384289685395658841967448375926389105,YES,25°C,highest-temperature-in-beijing-on-may-20-2026,3,0,45.43719,0,0.0,0.13111706511780327,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-21,0x6fe8680079a55fa1cdc20d40a2cc2c7bcf83861baff8fd6a7d821687be3b858e,101216139329124329100411595221317692009054115977106193188702251523345665497332,NO,31°C,highest-temperature-in-beijing-on-may-21-2026,1,0,5.23,0,0.0,0.722,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-21,0x6fe8680079a55fa1cdc20d40a2cc2c7bcf83861baff8fd6a7d821687be3b858e,2788435560877984847489194551625763322333664688550816569622165414682957885118,YES,31°C,highest-temperature-in-beijing-on-may-21-2026,2,0,138.84,0,0.0,0.054458729472774414,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-21,0xb991c4417189048cf493596064cffa16c1bee960b16c24bc73ca709859fb14ff,15247397263853519411220206973667728796373448701278942230086577108836946606486,YES,26°C,highest-temperature-in-beijing-on-may-21-2026,8,0,86.185019,0,0.0,0.1697467630656321,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-21,0xc5eb76e431e7a2c2fd3c9b2505d2bf4036953e068b5d031b985dfeb7af3ba36c,28375401649114054998419447844729022152451002937973735570875373642203842697171,YES,27°C,highest-temperature-in-beijing-on-may-21-2026,7,0,57.97,0,0.0,0.2861997584957737,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-21,0xc5eb76e431e7a2c2fd3c9b2505d2bf4036953e068b5d031b985dfeb7af3ba36c,39674116388114654652600007631418063878310888169430780623126726939439174816754,NO,27°C,highest-temperature-in-beijing-on-may-21-2026,1,0,8.21,0,0.0,0.45999999999999996,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-21,0xd94feed1dd0f066bbd0128a637752ce5b5c1382ca33de6d065f697283d373711,25083192542713909958911041173961085332490978201712135188101622649435621403592,YES,25°C,highest-temperature-in-beijing-on-may-21-2026,1,0,29.08,0,0.0,0.13,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-21,0xdabfc594a5cff9ef3fa2381b47a6438752fdf4ffbb14a1e0dba3ee034573de32,86637377394826417754775132437475803442614605429307554919741703716948409584941,YES,22°C or below,highest-temperature-in-beijing-on-may-21-2026,6,0,97.14743299999999,0,0.0,0.060000000205872664,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-21,0xee609ecdeb3d6dc6f4e2c11be503bdfd84224f33691ce0a49792b287f5e8c8c3,94637588931495816891008748407522040268977585024132053711788629669220492192047,NO,28°C,highest-temperature-in-beijing-on-may-21-2026,2,0,6.938917,0,0.0,0.6467461709082267,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-22,0x00de043d027ecc99f534c8d847f6d0a623ad728e5dd1da293c94415f696921a8,2622872119344076753883192791784268373111655477519984705711043373036942873977,NO,20°C,highest-temperature-in-beijing-on-may-22-2026,2,0,13.32,0,0.0,0.5671771771771772,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-22,0x2664033a9c228a73d16ca6950c71485e09cb8ee25f8e0a3069727d0f39372d9b,45794868074707723755109782247162570624120212752596782140452860830341710620485,YES,23°C,highest-temperature-in-beijing-on-may-22-2026,1,0,47.85,0,0.0,0.079,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-22,0x3dffd2ac9d2f6c5b62faec49e7eb3737803cd194b6e61850d5b758b3575cb584,27990506239530381291962853690284818137283825239676253950767088185756330725407,YES,21°C,highest-temperature-in-beijing-on-may-22-2026,5,0,168.450416,0,0.0,0.08976602942909918,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-22,0xdac726c506e79d51ae68d16f93c5e9380cc6d473cc1745a112bd10dad13b4e59,23664292453318262337952284731288745537815028486226655197512031842145701896760,YES,22°C,highest-temperature-in-beijing-on-may-22-2026,2,0,7.71,0,0.0,0.13745784695201038,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-22,0xdac726c506e79d51ae68d16f93c5e9380cc6d473cc1745a112bd10dad13b4e59,71496942317030963530318563091360404926150414322727782786950232999003334486910,NO,22°C,highest-temperature-in-beijing-on-may-22-2026,3,0,16.42,0,0.0,0.47233861144945183,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-24,0x2564c2cbfa550a47b95bc026990d099d4d41b4ceea482c45619a247f27653d15,73308142752666413616381731390368894268024711924020784253882292909475882741143,NO,31°C,highest-temperature-in-beijing-on-may-24-2026,2,0,37.97,0,0.0,0.7333774032130629,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-24,0x8493023ca4e517ad244200adfe79ec707421fd21ad4a59990dc30be652f080ee,36282725548443781865542038056471956619651124714360613033033389348784618537408,YES,30°C,highest-temperature-in-beijing-on-may-24-2026,2,0,34.3,0,0.0,0.09169096209912538,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-24,0x8493023ca4e517ad244200adfe79ec707421fd21ad4a59990dc30be652f080ee,969966147032827998684299848212224041080342250910869971730333860716467894878,NO,30°C,highest-temperature-in-beijing-on-may-24-2026,2,0,8.651175,0,0.0,0.6732005768002612,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-24,0xc3f4f78b6802660278f4ef04b1dec1f6ff06407616c6f5d27cf168c35fae1b0d,102664316433097774268539188750016558737384037884601046972728854627668300592115,YES,29°C,highest-temperature-in-beijing-on-may-24-2026,17,0,63.650785,0,0.0,0.20764402198653165,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-24,0xc3f4f78b6802660278f4ef04b1dec1f6ff06407616c6f5d27cf168c35fae1b0d,66003247436330513705807082382133009378992090386066099016493133903744997352771,NO,29°C,highest-temperature-in-beijing-on-may-24-2026,1,0,11.0,0,0.0,0.45,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-25,0x3797a700c1440200375890ebd0e361a1c360655839826b0312bec58a7863b652,70064973592790054075949801878101912924001477928957328355899005112212810848075,YES,23°C,highest-temperature-in-beijing-on-may-25-2026,2,0,31.63684,0,0.0,0.05,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-25,0xae275d28fa9d89f2ea3dddfda2282bd0e65a4e2abdadb3918af87b48c8314bf0,26078461899393318860657883945892083713901115879955845416672099124022137377095,NO,22°C,highest-temperature-in-beijing-on-may-25-2026,1,0,29.63,0,0.0,0.47000000000000003,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-25,0xb9c73b85aa3ef280f44944f9900a4809c6f4ee82b7a9f5852ec665d5f31a8fcc,57245258041963532640421782743065568146372389073525862915745391310886104423663,YES,24°C,highest-temperature-in-beijing-on-may-25-2026,1,0,35.99956,0,0.0,0.049999999999999996,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-26,0x43722b194a2da66778006af0f0a508831dd09ad44838337b7f5c5703571190b6,75260747291741013236396561217956674880489698289897303981076280416327405769946,YES,27°C,highest-temperature-in-beijing-on-may-26-2026,4,0,214.07156,0,0.0,0.05,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-26,0x92505e0a608cab52d7814f9acf9fc3d15023ec8b878fc385a19369f9dbb0a6d9,10685853515055360421052291085464900475488422553722976770500877991639573802167,YES,26°C,highest-temperature-in-beijing-on-may-26-2026,8,1,230.67,173.0,0.7499891620063295,0.26847409719512727,0.27999999999999997,0.0115259028048727,44275,41842,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-26,0xa42afb979bee4c595a252585bd233df3fbcbacc7107778a8247df08316f891f1,49845022285127951117461479556729867073463306526536538101644229829057007691013,NO,23°C or below,highest-temperature-in-beijing-on-may-26-2026,1,0,4.08,0,0.0,0.501,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-26,0xa42afb979bee4c595a252585bd233df3fbcbacc7107778a8247df08316f891f1,69824285158366698944938955975883421549139779486730018230234496697618220981623,YES,23°C or below,highest-temperature-in-beijing-on-may-26-2026,1,0,44.23,0,0.0,0.076,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-26,0xc14748812410d0f95f612ab84edf2fd2b81751d7037a82341cc702a31b7d7a10,87878284016303188914277509912171867145591448844960778623416043368213043132609,YES,29°C,highest-temperature-in-beijing-on-may-26-2026,1,0,40.61,0,0.0,0.06,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-26,0xd2b17b7493479120bdb41e8e2ec2e9607c63c849ae5f2c65424331afe13e7e4a,53653964096822199950136813212823866507983742317223158225876318896935751932271,NO,25°C,highest-temperature-in-beijing-on-may-26-2026,3,0,32.39,0,0.0,0.43000000000000005,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-26,0xd2b17b7493479120bdb41e8e2ec2e9607c63c849ae5f2c65424331afe13e7e4a,77049166634228375625717542995454122523614502168855814873579717334579327634409,YES,25°C,highest-temperature-in-beijing-on-may-26-2026,5,0,61.28,0,0.0,0.25385248041775454,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-26,0xdf1c970f897fa1a064fff7bf196fb2f2a7ecbe55b8850838267ec7fccb1e2726,1184879801002246153781113428086198823765365655271402136051832995752669422575,NO,24°C,highest-temperature-in-beijing-on-may-26-2026,2,0,23.169999999999998,0,0.0,0.6129939577039275,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-26,0xdf1c970f897fa1a064fff7bf196fb2f2a7ecbe55b8850838267ec7fccb1e2726,92028934800130126716706981304029871483671679246399173488444080910318209346930,YES,24°C,highest-temperature-in-beijing-on-may-26-2026,6,0,107.551366,0,0.0,0.1162434050349486,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-27,0x1a809a3dde2657a850d15f46c3cb2068f3dd45bd46f1d84f5e99084d2cbc706e,22181823414467961205669998690228757584795780090556446187605453116028559329682,NO,30°C,highest-temperature-in-beijing-on-may-27-2026,1,0,27.3,0,0.0,0.51,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-27,0x430ed9708f7d0e83ad2d63606c39f2dbc3d720fb9e20fec76046ce78cf39129e,113362442633327288601160549980744347993548751330020960861731590520256645789168,YES,28°C,highest-temperature-in-beijing-on-may-27-2026,5,0,201.79000000000002,0,0.0,0.0686248079686803,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-27,0x430ed9708f7d0e83ad2d63606c39f2dbc3d720fb9e20fec76046ce78cf39129e,1811730456324423556896834045580788124814654201883326679959569316493813201809,NO,28°C,highest-temperature-in-beijing-on-may-27-2026,1,0,22.46,0,0.0,0.62,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-27,0x55d8abbd7a4cb6467ba13cf3b6509596975c38ddec0ee80eda9a3ac30a76c11e,79734960891678238207810558216219536627980633944409279554572154570200095719681,NO,29°C,highest-temperature-in-beijing-on-may-27-2026,1,0,9.99,0,0.0,0.44999999999999996,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-28,0x6320d43bf61d91559b72b806027fc800b12a98588cb0052a9658e3373e488f75,9740769880818421391031103428825414550925803489591369500578784646947650424250,NO,31°C,highest-temperature-in-beijing-on-may-28-2026,1,0,6.666665,0,0.0,0.7000000750000188,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-28,0x9fc45be48faa072bf58296160d779c240b5500c6d98a72d9878556a19340734b,4942643844524716148816329188693993509464945823647287717161401841702007897438,YES,30°C,highest-temperature-in-beijing-on-may-28-2026,4,0,38.19,0,0.0,0.32388557213930347,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-29,0x5d78d80afcb5a64f538a44d9fa8dcb70dab0f84609dc855a4b5a9373c8ca6ac7,82181268839268597605182573727337410714679376981773930767871231782774133316287,YES,32°C,highest-temperature-in-beijing-on-may-29-2026,2,0,32.65,0,0.0,0.3147133231240429,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-29,0xe032ddc54103f71b8aaec186198d9af783c8a151dae91721bce3c2bb1e6ae736,76459812788215062222637465417372566699093509983496100758188970934171982055253,NO,34°C,highest-temperature-in-beijing-on-may-29-2026,5,0,45.76,0,0.0,0.7585314685314686,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-30,0x238db71cc6564eb1c621161987d93a15cf327cd34049adfc6d39ec082c5a0f64,72851208588457178675054559346962232028410540745886304554069275462011826088059,YES,34°C or below,highest-temperature-in-beijing-on-may-30-2026,4,0,129.09676,0,0.0,0.0559230921054874,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-30,0x5ff7b5023a726ae66f003a3eeb7e888fe526158d8bf35372165781819cd82770,89217487366551092262566595466533888444417101352014503521352452637849039488691,NO,37°C,highest-temperature-in-beijing-on-may-30-2026,2,0,21.84,0,0.0,0.6768681318681318,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-05-30,0x6280f2b0829a40be3861c0ce7f2759d900aaa389eafab9cb411393f4b9851448,458361697660242309890927836572170734252833445691053003292405570480163284161,YES,35°C,highest-temperature-in-beijing-on-may-30-2026,12,0,78.56702800000001,0,0.0,0.10835951437541967,,,,,False,0
