actual_entry_state_pnl_if_only_this_bucket_wins,actual_net_state_pnl_if_only_this_bucket_wins,asset,authoritative_position_pnl,basket_buy_budget_usd,basket_key,basket_sell_usd,bucket_count,bucket_high,bucket_kind,bucket_label,bucket_low,city,closed_cur_price,entry_price,entry_shares,equal_dollar_basket_state_pnl,equal_payout_basket_state_pnl,ex_post_single_this_bucket_state_pnl,main_bucket_label,net_shares_after_sells,observed_winner,single_main_bucket_state_pnl,state_model_note,state_model_valid,unit,weather_date,weather_metric
155.1424201954842,155.1424201954842,108861610009003408472719130368381279265211426009376775783726219197474529734664,-8.59717,8.503899804515807,Moscow|2026-04-20|high|C,0.0,1,3.0,exact,3°C,3.0,Moscow,0.0,0.05196511479461199,163.64632,155.1424201954842,155.1424201954842,155.1424201954842,3°C,163.64632,False,155.1424201954842,overlapping_or_single_bucket_yes_markets,False,C,2026-04-20,high
233.89808801577817,222.2267920225521,108881706289517431084496499492699568141921012509610983962316375758494655689751,192.782709,54.91191198422184,Buenos Aires|2026-03-22|high|C,277.13163600677393,3,26.0,exact,26°C,26.0,Buenos Aires,1.0,0.16125792042702813,288.81,58.595509002830575,251.76103539978652,285.61035097693536,26°C,0.007068000000003849,True,285.61035097693536,non_overlapping_yes_buckets,True,C,2026-03-22,high
462.25645101577817,388.6680870225521,110375971661168354719767345005322846866879236761800450315322470063625669319224,29.914985,54.91191198422184,Buenos Aires|2026-03-22|high|C,277.13163600677393,3,27.0,exact,27°C,27.0,Buenos Aires,0.0,0.014798994937151321,517.168363,1181.9268557254072,251.76103539978652,3655.6043911446654,26°C,166.44836299999997,False,-54.91191198422184,non_overlapping_yes_buckets,True,C,2026-03-22,high
173.56808801577816,429.69972402255206,15815467800918308974369699813348921332411479378597217027330625677392941115992,-0.47544,54.91191198422184,Buenos Aires|2026-03-22|high|C,277.13163600677393,3,28.0,exact,28°C,28.0,Buenos Aires,0.0,0.0030000000000000005,228.48,6046.411641818204,251.76103539978652,18249.058749423053,26°C,207.48,False,-54.91191198422184,non_overlapping_yes_buckets,True,C,2026-03-22,high
158.881492999368,94.04019299784301,108891181923680181764863889407390156910046881671862486055722369329965191736111,nan,20.953282000632004,Seoul|2026-05-25|high|C,7.908699998475,1,26.0,exact,26°C,26.0,Seoul,nan,0.1165140724347224,179.834775,158.881492999368,158.881492999368,158.881492999368,26°C,107.08477500000001,False,158.881492999368,overlapping_or_single_bucket_yes_markets,False,C,2026-05-25,high
109.98692000901701,-11.795079987910986,41270757708768072003867522442317600356183772549502099432613805425083373064252,-3.37195,12.897279990982998,Sao Paulo|2026-05-25|high|C,1.098000003072,3,23.0,exact,23°C,23.0,Sao Paulo,0.0,0.036377418723481124,122.8842,105.2829945086109,133.53917841653166,341.6435435077987,24°C,0.004200000000011528,False,-12.897279990982998,non_overlapping_yes_buckets,True,C,2026-05-25,high
117.99272000901699,119.090720012089,93680169275391205539141985830274649595991530266098480666802658059448185165514,nan,12.897279990982998,Sao Paulo|2026-05-25|high|C,1.098000003072,3,24.0,exact,24°C,24.0,Sao Paulo,nan,0.0416303003,130.89,90.37109182827255,133.53917841653166,296.90783546678364,24°C,130.89,False,296.90783546678364,non_overlapping_yes_buckets,True,C,2026-05-25,high
282.94272000901697,284.04072001208897,108933073904398727403355704753821699121693900686658230652763029105699994820775,nan,12.897279990982998,Sao Paulo|2026-05-25|high|C,1.098000003072,3,25.0,exact,25°C,25.0,Sao Paulo,nan,0.0100665224,295.84,414.1710917366422,133.53917841653166,1268.3078351918928,24°C,295.84,False,-12.897279990982998,non_overlapping_yes_buckets,True,C,2026-05-25,high
339.87652000536804,426.11652000536805,91554497060839685885939505096421327173884284283713518341841217174253122248765,nan,77.163479994632,London|2026-06-02|high|C,86.24,5,17.0,exact,17°C,17.0,London,nan,0.01372853924870516,417.04,1046.9689363789432,136.31628155357106,5543.498601873244,20°C,417.04,False,-77.163479994632,non_overlapping_yes_buckets,True,C,2026-06-02,high
342.646520005368,428.886520005368,63387162774778824275152054190991420080784748846181416272411421032260321772944,nan,77.163479994632,London|2026-06-02|high|C,86.24,5,18.0,exact,18°C,18.0,London,nan,0.035289488082889876,419.81,360.1536032874276,136.31628155357106,2109.4219364156656,20°C,419.81,False,-77.163479994632,non_overlapping_yes_buckets,True,C,2026-06-02,high
10.836520005368001,9.076520005367996,108959513107860220450658189282393738682584753128618365756989365056693194772774,65.180015,77.163479994632,London|2026-06-02|high|C,86.24,5,19.0,exact,19°C,19.0,London,1.0,0.23931818179999997,88.0,-12.677380848919697,136.31628155357106,245.26701573392955,20°C,0.0,True,-77.163479994632,non_overlapping_yes_buckets,True,C,2026-06-02,high
