event_key,weather_date,timestamp_cst,temperature_bucket,bucket_kind,outcome,price_decimal,price_cents,shares,trade_usd,event_total_yes_buy_usd,fill_share_of_event_yes_buy_usd,bucket_total_yes_buy_usd,bucket_share_of_event_yes_buy_usd,bucket_is_event_dominant_yes,is_event_dominant_yes_bucket,same_event_bought_other_yes_bucket,other_yes_buckets_in_event,same_event_bought_no,no_buys_present_in_event,transaction_hash,later_buy_same_yes_asset,bought_more_expensive_adjacent_yes,threshold_ge_30c,threshold_ge_40c,threshold_ge_50c,threshold_ge_55c,threshold_ge_60c,threshold_ge_70c,threshold_ge_80c,entry_timeline_status,strict_pnl_status,strict_event_pnl,entry_path_completeness,strict_pnl_available,strict_pnl,strict_pnl_note
2026-05-04__beijing__high,2026-05-04,2026-05-04T16:12:32+08:00,27°C,exact,YES,0.04,4.0,16.66,0.6664,15.644491,0.0425964641,15.644491,1.0,true,true,false,[],true,true,0xb9af3b54b903b058b19b32e03642ca02e7465899bcc244ec89a32b72904559e9,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-04__beijing__high,2026-05-04,2026-05-04T16:12:38+08:00,27°C,exact,YES,0.04,4.0,16.66,0.6664,15.644491,0.0425964641,15.644491,1.0,true,true,false,[],true,true,0x3b2b2fec5df180d28b3e4790bf4b64d825e7b795a18fb3afe89b2de51dd16526,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-04__beijing__high,2026-05-04,2026-05-04T16:12:42+08:00,27°C,exact,YES,0.04,4.0,16.66,0.6664,15.644491,0.0425964641,15.644491,1.0,true,true,false,[],true,true,0x4072173b5c258fab34b879a0b0136375dabbbd1549e1293fb3ab6878898d899c,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-04__beijing__high,2026-05-04,2026-05-04T16:12:48+08:00,27°C,exact,YES,0.04,4.0,16.66,0.6664,15.644491,0.0425964641,15.644491,1.0,true,true,false,[],true,true,0x949b60439665ca4d2414ad9a491f1849b7a33207caf534f1da92c72b7c5bbf08,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-04__beijing__high,2026-05-04,2026-05-04T16:12:52+08:00,27°C,exact,YES,0.04,4.0,16.66,0.6664,15.644491,0.0425964641,15.644491,1.0,true,true,false,[],true,true,0x1b8544c5439bea09aba7e350ec75ea9d2032567003043dcb9453d94b782ec5c3,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-04__beijing__high,2026-05-04,2026-05-04T16:12:58+08:00,27°C,exact,YES,0.04,4.0,16.66,0.6664,15.644491,0.0425964641,15.644491,1.0,true,true,false,[],true,true,0x7e0302462e1d6ccccd2b68dfb841da58c085f363ff066a05052b1e951eaf0e0d,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-04__beijing__high,2026-05-04,2026-05-04T16:13:04+08:00,27°C,exact,YES,0.04,4.0,16.66,0.6664,15.644491,0.0425964641,15.644491,1.0,true,true,false,[],true,true,0x0ff933f2ac5d91054fe3111b80d42b3fd83478017903ca94592a8fc23f9a1292,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-04__beijing__high,2026-05-04,2026-05-04T16:13:08+08:00,27°C,exact,YES,0.04,4.0,11.66,0.4664,15.644491,0.0298124113,15.644491,1.0,true,true,false,[],true,true,0xdd62fe856d936dacd64c2550afa18f3879e07d6feef043ff5d8a7e719b4fe48f,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-04__beijing__high,2026-05-04,2026-05-04T16:13:10+08:00,27°C,exact,YES,0.04,4.0,3.9,0.156,15.644491,0.0099715612,15.644491,1.0,true,true,false,[],true,true,0x0e1c27286ff5ac74e9dd0d564f2cbbf67f56b1dbc1044f149030a24020544f48,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-04__beijing__high,2026-05-04,2026-05-04T16:13:12+08:00,27°C,exact,YES,0.04,4.0,2.05,0.082,15.644491,0.0052414617,15.644491,1.0,true,true,false,[],true,true,0xb61a44a97cd41a128c291512da2aa7e12be0d3b99de350db750061f14b5737ea,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-05__beijing__high,2026-05-05,2026-05-05T13:11:26+08:00,28°C or below,below,YES,0.035,3.5,200.0,7.33775,66.04886,0.1110957858,7.33775,0.1110957858,false,false,true,"[""29°C"", ""31°C"", ""30°C"", ""32°C""]",false,false,0x5d5015e90efa6bbc55b96fb6c28f2610116978f05fa730f151c7c4657fde5371,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-05__beijing__high,2026-05-05,2026-05-05T13:40:34+08:00,31°C,exact,YES,0.04,4.0,5.0,0.2096,66.04886,0.0031734083,16.9864,0.2571793063,false,false,true,"[""28°C or below"", ""29°C"", ""30°C"", ""32°C""]",false,false,0x3a1d5f84fe0fa5f6c2fd4c90bfa7398ce71398977833d7bf8cec9e8917da4707,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-05__beijing__high,2026-05-05,2026-05-05T13:40:44+08:00,31°C,exact,YES,0.04,4.0,5.0,0.2,66.04886,0.0030280613,16.9864,0.2571793063,false,false,true,"[""28°C or below"", ""29°C"", ""30°C"", ""32°C""]",false,false,0x161945dd3682414f2b9b446a0dc1601d3cdd942d6e4618a06dfd88d77edc7efe,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-05__beijing__high,2026-05-05,2026-05-05T13:40:44+08:00,31°C,exact,YES,0.04,4.0,30.0,1.2,66.04886,0.0181683681,16.9864,0.2571793063,false,false,true,"[""28°C or below"", ""29°C"", ""30°C"", ""32°C""]",false,false,0x57ca99faf4c2a7705634023a6fa90ff45ad757f37bab82698a24130bd03511a8,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-05__beijing__high,2026-05-05,2026-05-05T13:40:44+08:00,31°C,exact,YES,0.04,4.0,5.0,0.2,66.04886,0.0030280613,16.9864,0.2571793063,false,false,true,"[""28°C or below"", ""29°C"", ""30°C"", ""32°C""]",false,false,0x815106e68dbc54a99cf79864592a9fc1b7e4e5dc7a9e11df36aa1bcea995040d,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-05__beijing__high,2026-05-05,2026-05-05T13:40:44+08:00,31°C,exact,YES,0.04,4.0,5.0,0.2,66.04886,0.0030280613,16.9864,0.2571793063,false,false,true,"[""28°C or below"", ""29°C"", ""30°C"", ""32°C""]",false,false,0x972ac5673a9b01f6534b1199276c91ad07e3910ffee4467b42fb92aca0e5b200,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-05__beijing__high,2026-05-05,2026-05-05T13:40:44+08:00,31°C,exact,YES,0.04,4.0,5.0,0.2,66.04886,0.0030280613,16.9864,0.2571793063,false,false,true,"[""28°C or below"", ""29°C"", ""30°C"", ""32°C""]",false,false,0x9764205115e638fadb5c4a3ee6c3de7c2f247b25b09814296477e324af3b2249,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-05__beijing__high,2026-05-05,2026-05-05T13:40:44+08:00,31°C,exact,YES,0.04,4.0,5.0,0.2,66.04886,0.0030280613,16.9864,0.2571793063,false,false,true,"[""28°C or below"", ""29°C"", ""30°C"", ""32°C""]",false,false,0x9a5b11073a1b794569995cb99c337a9081b0bb750fe711557855573831036d97,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-05__beijing__high,2026-05-05,2026-05-05T14:32:06+08:00,32°C,exact,YES,0.0121673333,1.21673333,150.0,1.91524,66.04886,0.0289973211,2.92914,0.0443480781,false,false,true,"[""28°C or below"", ""29°C"", ""31°C"", ""30°C""]",false,false,0x89a71c42ae57918b250bc174be107c37fac5e81de495d1e54c8baa62167527ca,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-05__beijing__high,2026-05-05,2026-05-05T14:49:18+08:00,32°C,exact,YES,0.01,1.0,10.16,0.1016,66.04886,0.0015382552,2.92914,0.0443480781,false,false,true,"[""28°C or below"", ""29°C"", ""31°C"", ""30°C""]",false,false,0x4b8e4a8b20a24520066e68261d7e68262a694ec6bd585e8fd6bf120031f352cf,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-05__beijing__high,2026-05-05,2026-05-05T14:50:24+08:00,32°C,exact,YES,0.01,1.0,5.0,0.05,66.04886,0.0007570153,2.92914,0.0443480781,false,false,true,"[""28°C or below"", ""29°C"", ""31°C"", ""30°C""]",false,false,0xdfa340d5df9fc5c764108c9f0f4919b516c87f30e701d16abebabe27ada991fb,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-05__beijing__high,2026-05-05,2026-05-05T14:53:38+08:00,32°C,exact,YES,0.01,1.0,9.61,0.0961,66.04886,0.0014549835,2.92914,0.0443480781,false,false,true,"[""28°C or below"", ""29°C"", ""31°C"", ""30°C""]",false,false,0x7b11d96d1678f2a5bb78f92e9787db067322db6ab78a9b4fcb5a4bb243f47c97,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-05__beijing__high,2026-05-05,2026-05-05T15:11:10+08:00,31°C,exact,YES,0.04,4.0,13.77,0.5508,66.04886,0.008339281,16.9864,0.2571793063,false,false,true,"[""28°C or below"", ""29°C"", ""30°C"", ""32°C""]",false,false,0x356b4f613ba5cf7b22b4876df6699ec4d169ae2bb101843f800e8e8f6c825ca4,false,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-05__beijing__high,2026-05-05,2026-05-05T15:31:30+08:00,32°C,exact,YES,0.0081111111,0.81111111,90.0,0.7662,66.04886,0.011600503,2.92914,0.0443480781,false,false,true,"[""28°C or below"", ""29°C"", ""31°C"", ""30°C""]",false,false,0xcccff9bcd6e8ecc59b6f33ae4e449d42ef2db562a2e70542f499b933f061733e,false,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-06__beijing__high,2026-05-06,2026-05-06T12:10:40+08:00,27°C,exact,YES,0.022,2.2,32.0,0.704,2.37979,0.2958244215,1.364,0.5731598166,true,true,true,"[""28°C"", ""29°C""]",true,true,0x5758a498e30b28be0103cc51dff292e0bdced9c39a0fca455c21a2778f6a59f8,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,17.361361,ENTRY_TIMELINE_COMPLETE,true,17.361361,event-level authoritative strict PnL; not attributed to this fill
2026-05-06__beijing__high,2026-05-06,2026-05-06T12:10:40+08:00,27°C,exact,YES,0.022,2.2,30.0,0.66,2.37979,0.2773353951,1.364,0.5731598166,true,true,true,"[""28°C"", ""29°C""]",true,true,0x736142bb4863e5e95b5ebd880287e3ebdf0c5a094383abdb5a1cc891dc2e026c,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,17.361361,ENTRY_TIMELINE_COMPLETE,true,17.361361,event-level authoritative strict PnL; not attributed to this fill
2026-05-06__beijing__high,2026-05-06,2026-05-06T12:10:40+08:00,28°C,exact,YES,0.005,0.5,10.0,0.05,2.37979,0.0210102572,0.35295,0.1483114056,false,false,true,"[""27°C"", ""29°C""]",true,true,0xc7500921095f0ae0e32e53fa986ec882a0abf9c5dfb5102126c1a76f42c12e43,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,17.361361,ENTRY_TIMELINE_COMPLETE,true,17.361361,event-level authoritative strict PnL; not attributed to this fill
2026-05-06__beijing__high,2026-05-06,2026-05-06T12:10:40+08:00,29°C,exact,YES,0.002,0.2,30.0,0.06,2.37979,0.0252123086,0.66284,0.2785287777,false,false,true,"[""27°C"", ""28°C""]",true,true,0xa0ef1ec8a9f3b0b703d34b417a41a8392254a8a15e6d0249fcb8a8831cb4758d,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,17.361361,ENTRY_TIMELINE_COMPLETE,true,17.361361,event-level authoritative strict PnL; not attributed to this fill
2026-05-06__beijing__high,2026-05-06,2026-05-06T12:10:48+08:00,28°C,exact,YES,0.005,0.5,0.61,0.00305,2.37979,0.0012816257,0.35295,0.1483114056,false,false,true,"[""27°C"", ""29°C""]",true,true,0xb4297311b41130c850ad26a66a48be0933288c98a7ebaf71af417a4b9d2b9ad5,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,17.361361,ENTRY_TIMELINE_COMPLETE,true,17.361361,event-level authoritative strict PnL; not attributed to this fill
2026-05-06__beijing__high,2026-05-06,2026-05-06T12:10:48+08:00,29°C,exact,YES,0.002,0.2,0.61,0.00122,2.37979,0.0005126503,0.66284,0.2785287777,false,false,true,"[""27°C"", ""28°C""]",true,true,0xa345d68c3fcff8ec10e04e8863de485d2ff81fce89ddc0f76971e0e6c04aa5b4,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,17.361361,ENTRY_TIMELINE_COMPLETE,true,17.361361,event-level authoritative strict PnL; not attributed to this fill
2026-05-06__beijing__high,2026-05-06,2026-05-06T12:23:12+08:00,29°C,exact,YES,0.002,0.2,5.0,0.01,2.37979,0.0042020514,0.66284,0.2785287777,false,false,true,"[""27°C"", ""28°C""]",true,true,0x52af2a50e6ac7a3c344b9d6132dc4c0b57ea3a66f5b2416547ab432ca473e2b0,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,17.361361,ENTRY_TIMELINE_COMPLETE,true,17.361361,event-level authoritative strict PnL; not attributed to this fill
2026-05-06__beijing__high,2026-05-06,2026-05-06T12:23:16+08:00,29°C,exact,YES,0.002,0.2,4.06,0.00812,2.37979,0.0034120658,0.66284,0.2785287777,false,false,true,"[""27°C"", ""28°C""]",true,true,0xf627d5e6c81a38b45c44a25597dc5d39485a09e0008df7bd71cca1b82e16a15b,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,17.361361,ENTRY_TIMELINE_COMPLETE,true,17.361361,event-level authoritative strict PnL; not attributed to this fill
2026-05-06__beijing__high,2026-05-06,2026-05-06T12:45:30+08:00,29°C,exact,YES,0.005,0.5,92.35,0.46175,2.37979,0.1940297253,0.66284,0.2785287777,false,false,true,"[""27°C"", ""28°C""]",true,true,0xf4bca21e00c5e34947081bca2df53ae8d3f4e3c126daf1c51323da3f93ea2044,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,17.361361,ENTRY_TIMELINE_COMPLETE,true,17.361361,event-level authoritative strict PnL; not attributed to this fill
2026-05-06__beijing__high,2026-05-06,2026-05-06T12:50:34+08:00,29°C,exact,YES,0.005,0.5,5.0,0.025,2.37979,0.0105051286,0.66284,0.2785287777,false,false,true,"[""27°C"", ""28°C""]",true,true,0xab140cc96c9c6825a4905c4d23f9f3819d70422466afbe340302c26414510f3e,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,17.361361,ENTRY_TIMELINE_COMPLETE,true,17.361361,event-level authoritative strict PnL; not attributed to this fill
2026-05-06__beijing__high,2026-05-06,2026-05-06T12:56:54+08:00,29°C,exact,YES,0.005,0.5,19.35,0.09675,2.37979,0.0406548477,0.66284,0.2785287777,false,false,true,"[""27°C"", ""28°C""]",true,true,0x48facc46e57de13e75cea109131aa8bc8142816497bcbba75206a6edc543f016,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,17.361361,ENTRY_TIMELINE_COMPLETE,true,17.361361,event-level authoritative strict PnL; not attributed to this fill
2026-05-06__beijing__high,2026-05-06,2026-05-06T13:10:14+08:00,28°C,exact,YES,0.005,0.5,59.98,0.2999,2.37979,0.1260195227,0.35295,0.1483114056,false,false,true,"[""27°C"", ""29°C""]",true,true,0x6ed2a1208501c37174f08bafddbc0a072f9e63bc69ff3d3af84317686f2bc8da,false,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,17.361361,ENTRY_TIMELINE_COMPLETE,true,17.361361,event-level authoritative strict PnL; not attributed to this fill
2026-05-07__beijing__high,2026-05-07,2026-05-07T16:07:16+08:00,26°C,exact,YES,0.008,0.8,488.7,4.10351,20.87014,0.1966211056,20.87014,1.0,true,true,false,[],true,true,0x4f3345e0688fca2184416f04da886ea84d99d23bf03e81fe6914be46df332d2e,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-08__beijing__high,2026-05-08,2026-05-08T16:15:07+08:00,29°C,exact,YES,0.0112680519,1.12680519,154.0,1.82106,1.82106,1.0,1.82106,1.0,true,true,false,[],true,true,0x4aab14031e30175a7bedf2ebbcbdfed13b0f32c2b28253e0c420163b22767e9f,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-11__beijing__high,2026-05-11,2026-05-11T01:37:22+08:00,28°C or below,below,YES,0.01,1.0,265.72,2.78873,11.52155,0.2420446902,4.7772,0.4146317119,false,false,true,"[""29°C""]",true,true,0x8861cacb9cae372e1e3fc79dbbd87c37173ee2795b0f9b832bf2de9142bb4269,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-11__beijing__high,2026-05-11,2026-05-11T01:37:32+08:00,29°C,exact,YES,0.0136863421,1.36863421,469.62,6.74435,11.52155,0.5853682881,6.74435,0.5853682881,true,true,true,"[""28°C or below""]",true,true,0x425ee3b92688d58871259db52250551283f13ca086ef5034cff0034f05ce6fef,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-11__beijing__high,2026-05-11,2026-05-11T01:37:41+08:00,28°C or below,below,YES,0.0149493,1.49493,100.0,1.56855,11.52155,0.1361405366,4.7772,0.4146317119,false,false,true,"[""29°C""]",true,true,0x919f07137298109905aa54bbda31eca4c30da4bcb18b7767036f7997f11a7023,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-11__beijing__high,2026-05-11,2026-05-11T12:13:45+08:00,28°C or below,below,YES,0.004,0.4,100.0,0.41992,11.52155,0.0364464851,4.7772,0.4146317119,false,false,true,"[""29°C""]",true,true,0xba1edde30740324c7efe43c3803efc9d1e6679896432d814884d9f2b46b8383e,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-12__beijing__high,2026-05-12,2026-05-12T10:56:53+08:00,30°C,exact,YES,0.012,1.2,148.73,1.87292,1.87292,1.0,1.87292,1.0,true,true,false,[],false,false,0x69a8922ad1d6ccdfec89edd8e94650948756bc1f7b9f1d508bd45b384f4e750a,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,-0.134294,ENTRY_TIMELINE_COMPLETE,true,-0.134294,event-level authoritative strict PnL; not attributed to this fill
2026-05-14__beijing__high,2026-05-14,2026-05-14T12:23:25+08:00,35°C,exact,YES,0.0331652138,3.31652138,313.17,10.88844,37.47944,0.2905176812,13.85844,0.3697611277,false,false,true,"[""33°C or below""]",false,false,0xddc9744d0cd1e06a36ecd1620f887a739da199a893cf5dec90f016159cc764ad,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,20.815665,ENTRY_TIMELINE_COMPLETE,true,20.815665,event-level authoritative strict PnL; not attributed to this fill
2026-05-14__beijing__high,2026-05-14,2026-05-14T12:23:29+08:00,35°C,exact,YES,0.099,9.9,20.0,1.98,37.47944,0.0528289644,13.85844,0.3697611277,false,false,true,"[""33°C or below""]",false,false,0x7a5b1f4baccfe53fb91b9c0097e05e1cdf10237accfbff482f35bf3b6ec11aef,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,20.815665,ENTRY_TIMELINE_COMPLETE,true,20.815665,event-level authoritative strict PnL; not attributed to this fill
2026-05-14__beijing__high,2026-05-14,2026-05-14T12:23:29+08:00,35°C,exact,YES,0.099,9.9,10.0,0.99,37.47944,0.0264144822,13.85844,0.3697611277,false,false,true,"[""33°C or below""]",false,false,0x9aaacd80d2142afcdf15eedf0601e0ec65e251d5e1294c6e90ea0179d8dcf90e,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,20.815665,ENTRY_TIMELINE_COMPLETE,true,20.815665,event-level authoritative strict PnL; not attributed to this fill
2026-05-21__beijing__high,2026-05-21,2026-05-21T03:02:21+08:00,32°C or higher,above,YES,0.0235963695,2.35963695,566.31,14.01523,56.014663,0.2502064504,14.01523,0.2502064504,false,false,true,"[""31°C""]",false,false,0xa89bed43926613fcc4ed4fd01bb58c2e076a6fea29056052514958b074584e07,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,19.264678,ENTRY_TIMELINE_COMPLETE,true,19.264678,event-level authoritative strict PnL; not attributed to this fill
2026-05-21__beijing__high,2026-05-21,2026-05-21T03:03:03+08:00,31°C,exact,YES,0.0424549937,4.24549937,480.71,21.38564,56.014663,0.3817864619,41.999433,0.7497935496,true,true,true,"[""32°C or higher""]",false,false,0x47760dbb37272daf44d22bc6799b9578fe13372714a10fa6b47a6a80a297d676,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,19.264678,ENTRY_TIMELINE_COMPLETE,true,19.264678,event-level authoritative strict PnL; not attributed to this fill
2026-05-21__beijing__high,2026-05-21,2026-05-21T03:04:39+08:00,31°C,exact,YES,0.0256961658,2.56961658,103.28,2.78318,56.014663,0.0496866329,41.999433,0.7497935496,true,true,true,"[""32°C or higher""]",false,false,0xaa1526b21a743844802a55bd79776c86a2c987ef771f2ed5c11dd62c522caf76,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,19.264678,ENTRY_TIMELINE_COMPLETE,true,19.264678,event-level authoritative strict PnL; not attributed to this fill
2026-05-21__beijing__high,2026-05-21,2026-05-21T03:05:45+08:00,31°C,exact,YES,0.01,1.0,10.35,0.10862,56.014663,0.0019391351,41.999433,0.7497935496,true,true,true,"[""32°C or higher""]",false,false,0x8720d3123cb8c0fc1901a199af9beab719739e2877e911dc59a320b2c5e3456e,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,19.264678,ENTRY_TIMELINE_COMPLETE,true,19.264678,event-level authoritative strict PnL; not attributed to this fill
2026-05-21__beijing__high,2026-05-21,2026-05-21T03:05:56+08:00,31°C,exact,YES,0.056,5.6,6.0,0.35185,56.014663,0.006281391,41.999433,0.7497935496,true,true,true,"[""32°C or higher""]",false,false,0xe0b8fc50a47877600fdae0debcc66d10b39dcd9793ae59048be9916698a67225,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,19.264678,ENTRY_TIMELINE_COMPLETE,true,19.264678,event-level authoritative strict PnL; not attributed to this fill
2026-05-21__beijing__high,2026-05-21,2026-05-21T03:06:06+08:00,31°C,exact,YES,0.006,0.6,8.84,0.05304,56.014663,0.0009468949,41.999433,0.7497935496,true,true,true,"[""32°C or higher""]",false,false,0x35a1b26c12897a97d9a6b8b23c050cfacf824d74d4feacaea1d8b163cd102903,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,19.264678,ENTRY_TIMELINE_COMPLETE,true,19.264678,event-level authoritative strict PnL; not attributed to this fill
2026-05-21__beijing__high,2026-05-21,2026-05-21T03:06:22+08:00,31°C,exact,YES,0.006,0.6,1.52,0.00912,56.014663,0.0001628145,41.999433,0.7497935496,true,true,true,"[""32°C or higher""]",false,false,0x92a63a062382b88edeeb7d7a436d34b656931aaf8506f142dec1b20713433274,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,19.264678,ENTRY_TIMELINE_COMPLETE,true,19.264678,event-level authoritative strict PnL; not attributed to this fill
2026-05-21__beijing__high,2026-05-21,2026-05-21T03:06:22+08:00,31°C,exact,YES,0.006,0.6,1.69,0.01014,56.014663,0.000181024,41.999433,0.7497935496,true,true,true,"[""32°C or higher""]",false,false,0xbd1b46c84afaad8108fe2d6076f7da89e7aef9252f0211dd5ac6d8cc2f22cd1d,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,19.264678,ENTRY_TIMELINE_COMPLETE,true,19.264678,event-level authoritative strict PnL; not attributed to this fill
2026-05-21__beijing__high,2026-05-21,2026-05-21T03:06:22+08:00,31°C,exact,YES,0.006,0.6,56.09,0.33654,56.014663,0.0060080697,41.999433,0.7497935496,true,true,true,"[""32°C or higher""]",false,false,0xed3d5ea7f7c24dcf816f9bf17d458f35063ae55a11ddc23f24752503d84fedde,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,19.264678,ENTRY_TIMELINE_COMPLETE,true,19.264678,event-level authoritative strict PnL; not attributed to this fill
