event_key,weather_date,city,weather_metric,station_status,condition_id,event_slug,slug,asset,outcome,temperature_bucket,bucket_kind,bucket_low,bucket_high,unit,timestamp_epoch,public_trade_time_utc,public_trade_time_cst,relative_phase,half_hour_bin,side,price,shares,trade_usd,trade_usd_source,transaction_hash,source_repository_trade,source_repository_activity,source_current_public_api,source_row_number,activity_match_status,previous_same_bucket_buy_price,price_change_vs_previous_buy,price_add_class,pretrade_average_cost,price_change_vs_average_cost,average_cost_add_class,outcome_previous_buy_price,outcome_price_add_class,outcome_pretrade_average_cost,outcome_average_cost_add_class,price_decimal,price_cents,price_band
2026-04-12__beijing__high,2026-04-12,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xb5c733dfe83d7d7e89846f3af5b4f243aa956807657f83c5f77b9dcf45981c2b,highest-temperature-in-beijing-on-april-12-2026,highest-temperature-in-beijing-on-april-12-2026-28c,12355713181172947592638013110236552574095728745534485211557343846492448080707,Yes,28°C,exact,28.0,28.0,C,1775980573,2026-04-12T07:56:13+00:00,2026-04-12T15:56:13+08:00,D0_1500_1600,15:30—16:00,BUY,0.002,25.0,0.05,activity_usdcSize,0x9651f6892a076873bc0bcc8794f14669ba7d737233cad76a0ce25b8f79609e5b,True,True,True,weather_trades_normalized.csv:6013|api_trades:10783|activity.csv:6546|api_activity:6545,EXACT_SIZE_MATCH,0.002,0.0,PRICE_FLAT_ADD,0.013283337712539716,-0.011283337712539716,BELOW_AVERAGE_COST_ADD,0.002,PRICE_FLAT_ADD,0.013283337712539716,BELOW_AVERAGE_COST_ADD,0.002,0.2,0—1美分
2026-04-12__beijing__high,2026-04-12,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xb5c733dfe83d7d7e89846f3af5b4f243aa956807657f83c5f77b9dcf45981c2b,highest-temperature-in-beijing-on-april-12-2026,highest-temperature-in-beijing-on-april-12-2026-28c,12355713181172947592638013110236552574095728745534485211557343846492448080707,Yes,28°C,exact,28.0,28.0,C,1775980577,2026-04-12T07:56:17+00:00,2026-04-12T15:56:17+08:00,D0_1500_1600,15:30—16:00,BUY,0.002,25.0,0.05,activity_usdcSize,0xaeedf07d74195c0254624abda9e420d68d53a7905d40c65491716b53932cb317,True,True,True,weather_trades_normalized.csv:6014|api_trades:10782|activity.csv:6547|api_activity:6546,EXACT_SIZE_MATCH,0.002,0.0,PRICE_FLAT_ADD,0.012405460870069652,-0.010405460870069652,BELOW_AVERAGE_COST_ADD,0.002,PRICE_FLAT_ADD,0.012405460870069652,BELOW_AVERAGE_COST_ADD,0.002,0.2,0—1美分
2026-04-12__beijing__high,2026-04-12,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xb5c733dfe83d7d7e89846f3af5b4f243aa956807657f83c5f77b9dcf45981c2b,highest-temperature-in-beijing-on-april-12-2026,highest-temperature-in-beijing-on-april-12-2026-28c,12355713181172947592638013110236552574095728745534485211557343846492448080707,Yes,28°C,exact,28.0,28.0,C,1775980583,2026-04-12T07:56:23+00:00,2026-04-12T15:56:23+08:00,D0_1500_1600,15:30—16:00,BUY,0.002,25.0,0.05,activity_usdcSize,0xd7ec561d215ac44d5eb3cbe33d847f575620c4b0380843eb816fb1fbc8df3536,True,True,True,weather_trades_normalized.csv:6015|api_trades:10781|activity.csv:6548|api_activity:6547,EXACT_SIZE_MATCH,0.002,0.0,PRICE_FLAT_ADD,0.011654325932704409,-0.009654325932704409,NEAR_AVERAGE_COST_ADD,0.002,PRICE_FLAT_ADD,0.011654325932704409,NEAR_AVERAGE_COST_ADD,0.002,0.2,0—1美分
2026-04-12__beijing__high,2026-04-12,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xb5c733dfe83d7d7e89846f3af5b4f243aa956807657f83c5f77b9dcf45981c2b,highest-temperature-in-beijing-on-april-12-2026,highest-temperature-in-beijing-on-april-12-2026-28c,12355713181172947592638013110236552574095728745534485211557343846492448080707,Yes,28°C,exact,28.0,28.0,C,1775980589,2026-04-12T07:56:29+00:00,2026-04-12T15:56:29+08:00,D0_1500_1600,15:30—16:00,BUY,0.002,25.0,0.05,activity_usdcSize,0x4a8d5526b6b1738d1749a62af1f25e35a5c6c6a94ce87c5cc67c0cfd2e49d49b,True,True,True,weather_trades_normalized.csv:6016|api_trades:10780|activity.csv:6549|api_activity:6548,EXACT_SIZE_MATCH,0.002,0.0,PRICE_FLAT_ADD,0.011004333620539354,-0.009004333620539354,NEAR_AVERAGE_COST_ADD,0.002,PRICE_FLAT_ADD,0.011004333620539354,NEAR_AVERAGE_COST_ADD,0.002,0.2,0—1美分
2026-04-12__beijing__high,2026-04-12,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xb5c733dfe83d7d7e89846f3af5b4f243aa956807657f83c5f77b9dcf45981c2b,highest-temperature-in-beijing-on-april-12-2026,highest-temperature-in-beijing-on-april-12-2026-28c,12355713181172947592638013110236552574095728745534485211557343846492448080707,Yes,28°C,exact,28.0,28.0,C,1775980707,2026-04-12T07:58:27+00:00,2026-04-12T15:58:27+08:00,D0_1500_1600,15:30—16:00,BUY,0.002,20.0,0.04,activity_usdcSize,0xa9da3448419c7656a5be9b9c3084b0de42dfc8cd0272f88a89736df85deeea2a,True,True,True,weather_trades_normalized.csv:6017|api_trades:10779|activity.csv:6550|api_activity:6549,EXACT_SIZE_MATCH,0.002,0.0,PRICE_FLAT_ADD,0.010436343823404158,-0.008436343823404158,NEAR_AVERAGE_COST_ADD,0.002,PRICE_FLAT_ADD,0.010436343823404158,NEAR_AVERAGE_COST_ADD,0.002,0.2,0—1美分
2026-04-12__beijing__high,2026-04-12,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xb5c733dfe83d7d7e89846f3af5b4f243aa956807657f83c5f77b9dcf45981c2b,highest-temperature-in-beijing-on-april-12-2026,highest-temperature-in-beijing-on-april-12-2026-28c,12355713181172947592638013110236552574095728745534485211557343846492448080707,Yes,28°C,exact,28.0,28.0,C,1775980783,2026-04-12T07:59:43+00:00,2026-04-12T15:59:43+08:00,D0_1500_1600,15:30—16:00,BUY,0.002,8.126,0.016252,activity_usdcSize,0x08136c8d02393018b9d5291f223dca7d294e950c17fbf8b3397e938ddc97cd9e,True,True,True,weather_trades_normalized.csv:6018|api_trades:10778|activity.csv:6551|api_activity:6550,EXACT_SIZE_MATCH,0.002,0.0,PRICE_FLAT_ADD,0.01003106662296359,-0.00803106662296359,NEAR_AVERAGE_COST_ADD,0.002,PRICE_FLAT_ADD,0.01003106662296359,NEAR_AVERAGE_COST_ADD,0.002,0.2,0—1美分
2026-04-12__beijing__high,2026-04-12,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xb5c733dfe83d7d7e89846f3af5b4f243aa956807657f83c5f77b9dcf45981c2b,highest-temperature-in-beijing-on-april-12-2026,highest-temperature-in-beijing-on-april-12-2026-28c,12355713181172947592638013110236552574095728745534485211557343846492448080707,Yes,28°C,exact,28.0,28.0,C,1775980809,2026-04-12T08:00:09+00:00,2026-04-12T16:00:09+08:00,D0_1600_1800,16:00—16:30,BUY,0.002,150.16,0.30032,activity_usdcSize,0xd165a7d297957c91989c559c504ce35fe83359360d74bdee7640c2337a8a54c2,True,True,True,weather_trades_normalized.csv:6019|api_trades:10777|activity.csv:6552|api_activity:6551,EXACT_SIZE_MATCH,0.002,0.0,PRICE_FLAT_ADD,0.009877313879291777,-0.007877313879291777,NEAR_AVERAGE_COST_ADD,0.002,PRICE_FLAT_ADD,0.009877313879291777,NEAR_AVERAGE_COST_ADD,0.002,0.2,0—1美分
2026-04-12__beijing__high,2026-04-12,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xb5c733dfe83d7d7e89846f3af5b4f243aa956807657f83c5f77b9dcf45981c2b,highest-temperature-in-beijing-on-april-12-2026,highest-temperature-in-beijing-on-april-12-2026-28c,12355713181172947592638013110236552574095728745534485211557343846492448080707,Yes,28°C,exact,28.0,28.0,C,1775980813,2026-04-12T08:00:13+00:00,2026-04-12T16:00:13+08:00,D0_1600_1800,16:00—16:30,BUY,0.002,3.006,0.006012,activity_usdcSize,0xd8b24996bec0c7988b0b99e23b64b34a387fd4a499cc0f34edece5d7e3c98438,True,True,True,weather_trades_normalized.csv:6020|api_trades:10776|activity.csv:6553|api_activity:6552,EXACT_SIZE_MATCH,0.002,0.0,PRICE_FLAT_ADD,0.00781877647858301,-0.0058187764785830095,NEAR_AVERAGE_COST_ADD,0.002,PRICE_FLAT_ADD,0.00781877647858301,NEAR_AVERAGE_COST_ADD,0.002,0.2,0—1美分
2026-04-12__beijing__high,2026-04-12,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xb5c733dfe83d7d7e89846f3af5b4f243aa956807657f83c5f77b9dcf45981c2b,highest-temperature-in-beijing-on-april-12-2026,highest-temperature-in-beijing-on-april-12-2026-28c,12355713181172947592638013110236552574095728745534485211557343846492448080707,Yes,28°C,exact,28.0,28.0,C,1775980833,2026-04-12T08:00:33+00:00,2026-04-12T16:00:33+08:00,D0_1600_1800,16:00—16:30,BUY,0.002,18.61,0.03722,activity_usdcSize,0x75aa8d6bad16b4c74258736a720c7be172364e1e694442b9e5d7793af5f277a9,True,True,True,weather_trades_normalized.csv:6021|api_trades:10775|activity.csv:6554|api_activity:6553,EXACT_SIZE_MATCH,0.002,0.0,PRICE_FLAT_ADD,0.007788494728562347,-0.005788494728562347,NEAR_AVERAGE_COST_ADD,0.002,PRICE_FLAT_ADD,0.007788494728562347,NEAR_AVERAGE_COST_ADD,0.002,0.2,0—1美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x252747260d064cd141ee367416d9299782d838bdc47bdc3c3b529b666d615f34,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-23c,27701208381100469664000365459050433484511931667472767504009623310903022070502,Yes,23°C,exact,23.0,23.0,C,1776409884,2026-04-17T07:11:24+00:00,2026-04-17T15:11:24+08:00,D0_1500_1600,15:00—15:30,BUY,0.3,4.7,1.41,activity_usdcSize,0x612f5123d3200bf908a0196405e9b348d75af5b863a6c4137143bbae555ec421,True,True,True,weather_trades_normalized.csv:6862|api_trades:10114|activity.csv:7433|api_activity:7432,EXACT_SIZE_MATCH,,,,,,,,,,,0.3,30.0,30—40美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x252747260d064cd141ee367416d9299782d838bdc47bdc3c3b529b666d615f34,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-23c,27701208381100469664000365459050433484511931667472767504009623310903022070502,Yes,23°C,exact,23.0,23.0,C,1776409890,2026-04-17T07:11:30+00:00,2026-04-17T15:11:30+08:00,D0_1500_1600,15:00—15:30,BUY,0.3,3.79,1.137,activity_usdcSize,0x33556f94adad1ebe75784cb9bae228e5e70674441285d1d06805d8f289c3317b,True,True,True,weather_trades_normalized.csv:6863|api_trades:10113|activity.csv:7434|api_activity:7433,EXACT_SIZE_MATCH,0.3,0.0,PRICE_FLAT_ADD,0.3,0.0,NEAR_AVERAGE_COST_ADD,0.3,PRICE_FLAT_ADD,0.3,NEAR_AVERAGE_COST_ADD,0.3,30.0,30—40美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x252747260d064cd141ee367416d9299782d838bdc47bdc3c3b529b666d615f34,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-23c,27701208381100469664000365459050433484511931667472767504009623310903022070502,Yes,23°C,exact,23.0,23.0,C,1776409890,2026-04-17T07:11:30+00:00,2026-04-17T15:11:30+08:00,D0_1500_1600,15:00—15:30,BUY,0.3,5.0,1.5,activity_usdcSize,0x3a82125a97e2208ec1961e2549997e60b59031abfa7d8ffdb3978048a7e07a42,True,True,True,weather_trades_normalized.csv:6864|api_trades:10112|activity.csv:7435|api_activity:7434,EXACT_SIZE_MATCH,0.3,0.0,PRICE_FLAT_ADD,0.29999999999999993,5.551115123125783e-17,NEAR_AVERAGE_COST_ADD,0.3,PRICE_FLAT_ADD,0.29999999999999993,NEAR_AVERAGE_COST_ADD,0.3,30.0,30—40美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x252747260d064cd141ee367416d9299782d838bdc47bdc3c3b529b666d615f34,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-23c,27701208381100469664000365459050433484511931667472767504009623310903022070502,Yes,23°C,exact,23.0,23.0,C,1776409898,2026-04-17T07:11:38+00:00,2026-04-17T15:11:38+08:00,D0_1500_1600,15:00—15:30,BUY,0.3,5.0,1.5,activity_usdcSize,0x098b52f952f16a932da8ea6bddc6a0ce2731eaf543dbab6e9f2a808b138996e0,True,True,True,weather_trades_normalized.csv:6865|api_trades:10109|activity.csv:7436|api_activity:7435,EXACT_SIZE_MATCH,0.3,0.0,PRICE_FLAT_ADD,0.3,0.0,NEAR_AVERAGE_COST_ADD,0.3,PRICE_FLAT_ADD,0.3,NEAR_AVERAGE_COST_ADD,0.3,30.0,30—40美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x252747260d064cd141ee367416d9299782d838bdc47bdc3c3b529b666d615f34,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-23c,27701208381100469664000365459050433484511931667472767504009623310903022070502,Yes,23°C,exact,23.0,23.0,C,1776409898,2026-04-17T07:11:38+00:00,2026-04-17T15:11:38+08:00,D0_1500_1600,15:00—15:30,BUY,0.3,5.0,1.5,activity_usdcSize,0x1e1d9d80f90d7b1f67c4d32285b24251c152b0209cb4be24b2711c63ef58a74e,True,True,True,weather_trades_normalized.csv:6866|api_trades:10110|activity.csv:7437|api_activity:7436,EXACT_SIZE_MATCH,0.3,0.0,PRICE_FLAT_ADD,0.29999999999999993,5.551115123125783e-17,NEAR_AVERAGE_COST_ADD,0.3,PRICE_FLAT_ADD,0.29999999999999993,NEAR_AVERAGE_COST_ADD,0.3,30.0,30—40美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x252747260d064cd141ee367416d9299782d838bdc47bdc3c3b529b666d615f34,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-23c,27701208381100469664000365459050433484511931667472767504009623310903022070502,Yes,23°C,exact,23.0,23.0,C,1776409898,2026-04-17T07:11:38+00:00,2026-04-17T15:11:38+08:00,D0_1500_1600,15:00—15:30,BUY,0.3,4.7,1.41,activity_usdcSize,0x9d426f455e724b979432f0a4152990fe8dea7beb06081fea1d9357b9e6e1fe77,True,True,True,weather_trades_normalized.csv:6867|api_trades:10111|activity.csv:7438|api_activity:7437,EXACT_SIZE_MATCH,0.3,0.0,PRICE_FLAT_ADD,0.3,0.0,NEAR_AVERAGE_COST_ADD,0.3,PRICE_FLAT_ADD,0.3,NEAR_AVERAGE_COST_ADD,0.3,30.0,30—40美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x252747260d064cd141ee367416d9299782d838bdc47bdc3c3b529b666d615f34,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-23c,27701208381100469664000365459050433484511931667472767504009623310903022070502,Yes,23°C,exact,23.0,23.0,C,1776409910,2026-04-17T07:11:50+00:00,2026-04-17T15:11:50+08:00,D0_1500_1600,15:00—15:30,BUY,0.3,5.0,1.5,activity_usdcSize,0x1c48a271ed8f7fe2dce30e0bca0685821186f4d12642f715f59f1b896c663f0c,True,True,True,weather_trades_normalized.csv:6868|api_trades:10108|activity.csv:7439|api_activity:7438,EXACT_SIZE_MATCH,0.3,0.0,PRICE_FLAT_ADD,0.29999999999999993,5.551115123125783e-17,NEAR_AVERAGE_COST_ADD,0.3,PRICE_FLAT_ADD,0.29999999999999993,NEAR_AVERAGE_COST_ADD,0.3,30.0,30—40美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x252747260d064cd141ee367416d9299782d838bdc47bdc3c3b529b666d615f34,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-23c,27701208381100469664000365459050433484511931667472767504009623310903022070502,Yes,23°C,exact,23.0,23.0,C,1776409910,2026-04-17T07:11:50+00:00,2026-04-17T15:11:50+08:00,D0_1500_1600,15:00—15:30,BUY,0.3,2.03,0.609,activity_usdcSize,0x21d20d4f64529704d06a9e18a92860c0ba7baf5c5ddaf9072658e58c20c5e0c7,True,True,True,weather_trades_normalized.csv:6869|api_trades:10107|activity.csv:7440|api_activity:7439,EXACT_SIZE_MATCH,0.3,0.0,PRICE_FLAT_ADD,0.3,0.0,NEAR_AVERAGE_COST_ADD,0.3,PRICE_FLAT_ADD,0.3,NEAR_AVERAGE_COST_ADD,0.3,30.0,30—40美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x252747260d064cd141ee367416d9299782d838bdc47bdc3c3b529b666d615f34,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-23c,27701208381100469664000365459050433484511931667472767504009623310903022070502,Yes,23°C,exact,23.0,23.0,C,1776409916,2026-04-17T07:11:56+00:00,2026-04-17T15:11:56+08:00,D0_1500_1600,15:00—15:30,BUY,0.3,5.0,1.5,activity_usdcSize,0x6b06bc987ffbb854113962a065015f2b05418d481b8becc4090cfaacb4e5cfaf,True,True,True,weather_trades_normalized.csv:6870|api_trades:10105|activity.csv:7441|api_activity:7440,EXACT_SIZE_MATCH,0.3,0.0,PRICE_FLAT_ADD,0.3,0.0,NEAR_AVERAGE_COST_ADD,0.3,PRICE_FLAT_ADD,0.3,NEAR_AVERAGE_COST_ADD,0.3,30.0,30—40美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x252747260d064cd141ee367416d9299782d838bdc47bdc3c3b529b666d615f34,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-23c,27701208381100469664000365459050433484511931667472767504009623310903022070502,Yes,23°C,exact,23.0,23.0,C,1776409916,2026-04-17T07:11:56+00:00,2026-04-17T15:11:56+08:00,D0_1500_1600,15:00—15:30,BUY,0.3,4.7,1.41,activity_usdcSize,0xd8e84f40794c1dec9c22765a361623425fd0393c079d8afe1616d67de6b6ae4d,True,True,True,weather_trades_normalized.csv:6871|api_trades:10106|activity.csv:7442|api_activity:7441,EXACT_SIZE_MATCH,0.3,0.0,PRICE_FLAT_ADD,0.3,0.0,NEAR_AVERAGE_COST_ADD,0.3,PRICE_FLAT_ADD,0.3,NEAR_AVERAGE_COST_ADD,0.3,30.0,30—40美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x252747260d064cd141ee367416d9299782d838bdc47bdc3c3b529b666d615f34,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-23c,27701208381100469664000365459050433484511931667472767504009623310903022070502,Yes,23°C,exact,23.0,23.0,C,1776409924,2026-04-17T07:12:04+00:00,2026-04-17T15:12:04+08:00,D0_1500_1600,15:00—15:30,BUY,0.3,6.0,1.8,activity_usdcSize,0x5aacc1db38817e5e32adf3c0280d3eb308110276100775d84206d51c25e3ab5f,True,True,True,weather_trades_normalized.csv:6872|api_trades:10104|activity.csv:7443|api_activity:7442,EXACT_SIZE_MATCH,0.3,0.0,PRICE_FLAT_ADD,0.3,0.0,NEAR_AVERAGE_COST_ADD,0.3,PRICE_FLAT_ADD,0.3,NEAR_AVERAGE_COST_ADD,0.3,30.0,30—40美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x252747260d064cd141ee367416d9299782d838bdc47bdc3c3b529b666d615f34,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-23c,27701208381100469664000365459050433484511931667472767504009623310903022070502,Yes,23°C,exact,23.0,23.0,C,1776409926,2026-04-17T07:12:06+00:00,2026-04-17T15:12:06+08:00,D0_1500_1600,15:00—15:30,BUY,0.3,8.76,2.628,activity_usdcSize,0x09daa86d612e41e0a828852d0b5ee4f58a36059b0616ad96ddb89cf0a3004447,True,True,True,weather_trades_normalized.csv:6873|api_trades:10103|activity.csv:7444|api_activity:7443,EXACT_SIZE_MATCH,0.3,0.0,PRICE_FLAT_ADD,0.3,0.0,NEAR_AVERAGE_COST_ADD,0.3,PRICE_FLAT_ADD,0.3,NEAR_AVERAGE_COST_ADD,0.3,30.0,30—40美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x252747260d064cd141ee367416d9299782d838bdc47bdc3c3b529b666d615f34,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-23c,27701208381100469664000365459050433484511931667472767504009623310903022070502,Yes,23°C,exact,23.0,23.0,C,1776409932,2026-04-17T07:12:12+00:00,2026-04-17T15:12:12+08:00,D0_1500_1600,15:00—15:30,BUY,0.3,1.8,0.54,activity_usdcSize,0x288fc850f7ef616aa1d908bc799c191b0913a939e8826bfac4c1eb450cf6447b,True,True,True,weather_trades_normalized.csv:6874|api_trades:10102|activity.csv:7445|api_activity:7444,EXACT_SIZE_MATCH,0.3,0.0,PRICE_FLAT_ADD,0.3,0.0,NEAR_AVERAGE_COST_ADD,0.3,PRICE_FLAT_ADD,0.3,NEAR_AVERAGE_COST_ADD,0.3,30.0,30—40美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x252747260d064cd141ee367416d9299782d838bdc47bdc3c3b529b666d615f34,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-23c,27701208381100469664000365459050433484511931667472767504009623310903022070502,Yes,23°C,exact,23.0,23.0,C,1776409938,2026-04-17T07:12:18+00:00,2026-04-17T15:12:18+08:00,D0_1500_1600,15:00—15:30,BUY,0.3,4.7,1.41,activity_usdcSize,0xce1c97a7ae95290f72ba21606a85e9182922f034a60e7c80fd18adea98456734,True,True,True,weather_trades_normalized.csv:6875|api_trades:10101|activity.csv:7446|api_activity:7445,EXACT_SIZE_MATCH,0.3,0.0,PRICE_FLAT_ADD,0.3,0.0,NEAR_AVERAGE_COST_ADD,0.3,PRICE_FLAT_ADD,0.3,NEAR_AVERAGE_COST_ADD,0.3,30.0,30—40美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x252747260d064cd141ee367416d9299782d838bdc47bdc3c3b529b666d615f34,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-23c,27701208381100469664000365459050433484511931667472767504009623310903022070502,Yes,23°C,exact,23.0,23.0,C,1776409940,2026-04-17T07:12:20+00:00,2026-04-17T15:12:20+08:00,D0_1500_1600,15:00—15:30,BUY,0.3,5.0,1.5,activity_usdcSize,0x483a39fc46508f27f95c37c463bffecca18e2cbce6e5f642de2fdc0ac9ccde9d,True,True,True,weather_trades_normalized.csv:6876|api_trades:10100|activity.csv:7447|api_activity:7446,EXACT_SIZE_MATCH,0.3,0.0,PRICE_FLAT_ADD,0.30000000000000004,-5.551115123125783e-17,NEAR_AVERAGE_COST_ADD,0.3,PRICE_FLAT_ADD,0.30000000000000004,NEAR_AVERAGE_COST_ADD,0.3,30.0,30—40美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x252747260d064cd141ee367416d9299782d838bdc47bdc3c3b529b666d615f34,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-23c,27701208381100469664000365459050433484511931667472767504009623310903022070502,Yes,23°C,exact,23.0,23.0,C,1776409944,2026-04-17T07:12:24+00:00,2026-04-17T15:12:24+08:00,D0_1500_1600,15:00—15:30,BUY,0.3,5.0,1.5,activity_usdcSize,0x5fe7350ad2efa7b80fe2746250b48200551dde2a9682fa34b9b51798b760d7cc,True,True,True,weather_trades_normalized.csv:6877|api_trades:10099|activity.csv:7448|api_activity:7447,EXACT_SIZE_MATCH,0.3,0.0,PRICE_FLAT_ADD,0.30000000000000004,-5.551115123125783e-17,NEAR_AVERAGE_COST_ADD,0.3,PRICE_FLAT_ADD,0.30000000000000004,NEAR_AVERAGE_COST_ADD,0.3,30.0,30—40美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x252747260d064cd141ee367416d9299782d838bdc47bdc3c3b529b666d615f34,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-23c,27701208381100469664000365459050433484511931667472767504009623310903022070502,Yes,23°C,exact,23.0,23.0,C,1776410022,2026-04-17T07:13:42+00:00,2026-04-17T15:13:42+08:00,D0_1500_1600,15:00—15:30,BUY,0.3,22.0,6.6,activity_usdcSize,0x9a8acab5fb5814995869b9981f518a0a92d4c27d89501d362b0d5ecd149af1f0,True,True,True,weather_trades_normalized.csv:6878|api_trades:10098|activity.csv:7449|api_activity:7448,EXACT_SIZE_MATCH,0.3,0.0,PRICE_FLAT_ADD,0.30000000000000004,-5.551115123125783e-17,NEAR_AVERAGE_COST_ADD,0.3,PRICE_FLAT_ADD,0.30000000000000004,NEAR_AVERAGE_COST_ADD,0.3,30.0,30—40美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x252747260d064cd141ee367416d9299782d838bdc47bdc3c3b529b666d615f34,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-23c,27701208381100469664000365459050433484511931667472767504009623310903022070502,Yes,23°C,exact,23.0,23.0,C,1776410042,2026-04-17T07:14:02+00:00,2026-04-17T15:14:02+08:00,D0_1500_1600,15:00—15:30,BUY,0.3,1.82,0.546,activity_usdcSize,0xa1517fc131876f6047454e1b80ea477205fbfd1250696cea5d6760e687683c14,True,True,True,weather_trades_normalized.csv:6879|api_trades:10097|activity.csv:7450|api_activity:7449,EXACT_SIZE_MATCH,0.3,0.0,PRICE_FLAT_ADD,0.30000000000000004,-5.551115123125783e-17,NEAR_AVERAGE_COST_ADD,0.3,PRICE_FLAT_ADD,0.30000000000000004,NEAR_AVERAGE_COST_ADD,0.3,30.0,30—40美分
2026-04-17__beijing__high,2026-04-17,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x252747260d064cd141ee367416d9299782d838bdc47bdc3c3b529b666d615f34,highest-temperature-in-beijing-on-april-17-2026,highest-temperature-in-beijing-on-april-17-2026-23c,27701208381100469664000365459050433484511931667472767504009623310903022070502,Yes,23°C,exact,23.0,23.0,C,1776410700,2026-04-17T07:25:00+00:00,2026-04-17T15:25:00+08:00,D0_1500_1600,15:00—15:30,BUY,0.12,5.5,0.66,activity_usdcSize,0xc33fe1576e17696c4190f99b03ee9e1d617d802e255180c88cd634f8c2efb4e3,True,True,True,weather_trades_normalized.csv:6883|api_trades:10096|activity.csv:7454|api_activity:7453,EXACT_SIZE_MATCH,0.3,-0.18,PRICE_DOWN_ADD,0.30000000000000004,-0.18000000000000005,BELOW_AVERAGE_COST_ADD,0.3,PRICE_DOWN_ADD,0.30000000000000004,BELOW_AVERAGE_COST_ADD,0.12,12.0,10—15美分
